date,product_name,currency,price
20140624,Gas Relief,CK,873.12
20140606,Gas Relief,NO,119.81
20160521,Gas Relief,SR,321.31
20150323,Gas Relief,DJ,718.09
20161028,Navane,HM,924.27
20170609,Navane,ID,35.34
20190316,Navane,LK,762.98
20190727,Navane,IL,721.64
20140203,Navane,BF,534.44
20150106,Navane,KN,321.49
20150903,Navane,TT,332.0
20140121,Navane,MH,23.39
20130730,Navane,MD,149.83
20130828,Navane,PM,882.85
20160703,Navane,AD,572.11
20170630,Navane,MR,481.49
20190818,Navane,TR,291.31
20150925,Navane,SR,769.07
20130210,Navane,LK,141.63
20190304,Navane,ML,178.11
20190824,Navane,MC,119.59
20140503,Navane,SE,835.69
20190614,Navane,EE,530.09
20171119,Navane,NC,680.64
20191129,Navane,SM,940.05
20190802,Navane,SR,264.6
20140725,Navane,SC,123.73
20150421,Navane,MA,867.98
20150713,Navane,BG,425.95
20180831,Navane,VN,582.44
20131222,Navane,MT,80.25
20190620,Navane,MH,4.18
20170103,Navane,SR,535.38
20140605,Navane,IO,164.51
20170917,Navane,EC,563.53
20131103,Navane,SR,115.73
20160915,Navane,MN,631.22
20140424,Navane,PM,542.04
20160209,Navane,DZ,233.7
20170901,Navane,BH,942.01
20130421,Navane,ST,845.55
20170527,Navane,TL,659.99
20160727,Navane,BM,209.05
20140410,Navane,AO,956.27
20190725,Navane,HT,14.21
20180705,Navane,VN,915.21
20151118,Navane,LC,671.59
20190109,Navane,BS,434.33
20180316,Navane,CA,624.86
20170503,Navane,CF,904.47
20170518,Navane,UY,917.97
20190720,Navane,PK,601.66
20131117,Navane,SY,910.86
20151107,Navane,AO,925.76
20140606,Navane,BS,225.9
20190218,Navane,MS,515.25
20140529,Navane,CM,965.34
20160420,Navane,CZ,482.62
20170714,Navane,AW,402.88
20140110,Navane,ET,345.08
20131023,Navane,SO,310.68
20150825,Navane,CR,2.13
20170217,Navane,ET,155.86
20160503,Navane,GN,396.74
20130901,Navane,BJ,112.98
20180508,Navane,FI,778.46
20141203,Navane,FM,744.47
20171112,Navane,GU,658.48
20141231,Navane,PK,945.63
20150406,Navane,PS,740.51
20170327,Navane,BA,167.11
20160313,Navane,ST,615.89
20190704,Navane,CX,270.67
20190216,Navane,LB,692.66
20140406,Navane,CA,510.31
20130920,Navane,CL,395.51
20130122,Navane,LI,660.5
20180623,Navane,SI,427.13
20160720,Navane,MH,838.78
20160501,Navane,CG,338.78
20170223,Navane,AO,216.68
20190225,Navane,LA,906.58
20141224,Navane,BT,501.94
20130324,Navane,CS,424.46
20150406,Navane,ST,930.36
20160225,Navane,CR,808.31
20180510,Navane,BN,35.1
20191121,Navane,TV,973.4
20190513,Navane,CX,15.01
20161118,Navane,ZA,76.7
20150408,Navane,IN,574.52
20170619,Navane,AT,745.52
20161215,Navane,JM,138.9
20140709,Navane,MS,848.82
20130212,Navane,NG,511.91
20140125,Navane,BG,850.65
20130303,Navane,LV,334.31
20181005,Navane,LR,951.3
20190314,PREDNISONE,KZ,760.05
20130119,PREDNISONE,AG,120.65
20140116,PREDNISONE,LC,380.96
20190126,PREDNISONE,CD,591.77
20140519,PREDNISONE,ID,229.05
20171201,PREDNISONE,DO,768.52
20171007,PREDNISONE,BG,357.54
20150731,PREDNISONE,BF,542.91
20190223,PREDNISONE,IM,169.11
20150309,PREDNISONE,BO,406.15
20180901,PREDNISONE,BZ,852.84
20191031,PREDNISONE,BY,285.67
20150623,PREDNISONE,VU,308.29
20150405,PREDNISONE,PS,278.22
20180913,PREDNISONE,VN,223.42
20160307,PREDNISONE,BV,320.05
20170203,PREDNISONE,TG,392.23
20190518,PREDNISONE,TW,143.02
20190321,PREDNISONE,JP,912.39
20150725,PREDNISONE,BZ,358.49
20170214,PREDNISONE,PG,304.12
20160426,PREDNISONE,SA,483.24
20180107,PREDNISONE,GU,698.05
20161129,PREDNISONE,HN,364.89
20181218,PREDNISONE,GM,746.59
20160411,PREDNISONE,DK,398.85
20160922,PREDNISONE,NC,438.48
20170426,PREDNISONE,DJ,914.19
20150414,PREDNISONE,EG,858.87
20170604,PREDNISONE,AU,11.26
20190830,PREDNISONE,ZA,316.72
20141019,PREDNISONE,MW,429.96
20170423,PREDNISONE,CR,364.07
20170111,PREDNISONE,PG,133.29
20170823,PREDNISONE,CY,497.75
20150526,PREDNISONE,KG,314.22
20170605,PREDNISONE,CO,235.09
20151228,PREDNISONE,MC,576.68
20160203,PREDNISONE,VI,273.7
20161024,PREDNISONE,UM,499.03
20150203,PREDNISONE,DM,601.09
20190802,PREDNISONE,CZ,821.21
20161204,PREDNISONE,PS,429.03
20160322,PREDNISONE,PG,588.4
20150821,PREDNISONE,NF,649.65
20170727,PREDNISONE,AL,445.09
20150817,PREDNISONE,AW,336.34
20131125,PREDNISONE,FI,496.92
20131216,PREDNISONE,MD,649.24
20150523,PREDNISONE,AL,176.6
20190119,PREDNISONE,UZ,140.21
20191102,PREDNISONE,IM,189.5
20130202,PREDNISONE,JE,853.12
20150130,PREDNISONE,ZW,422.93
20140326,PREDNISONE,SY,872.03
20150207,PREDNISONE,SJ,291.02
20191127,PREDNISONE,IE,867.26
20170113,PREDNISONE,OM,277.22
20150609,PREDNISONE,OM,654.12
20171112,PREDNISONE,ER,476.19
20171018,PREDNISONE,LV,45.79
20150818,PREDNISONE,TR,2.92
20141013,PREDNISONE,MQ,531.62
20170706,PREDNISONE,DJ,999.41
20180618,PREDNISONE,PW,579.56
20140921,PREDNISONE,LR,734.69
20151008,PREDNISONE,GI,129.24
20181003,PREDNISONE,AG,418.48
20190715,PREDNISONE,PY,614.33
20190306,PREDNISONE,CY,418.15
20130227,PREDNISONE,AT,581.37
20130816,PREDNISONE,MK,475.75
20181210,PREDNISONE,GU,829.98
20180308,PREDNISONE,SK,126.37
20190428,PREDNISONE,PM,309.97
20190618,PREDNISONE,LI,136.64
20181011,PREDNISONE,SL,61.26
20161104,PREDNISONE,KR,691.34
20171008,PREDNISONE,SZ,80.88
20151009,PREDNISONE,KY,286.61
20180809,PREDNISONE,ER,562.15
20130608,PREDNISONE,TT,132.26
20190622,PREDNISONE,NA,700.18
20190924,PREDNISONE,FM,276.31
20140416,PREDNISONE,DO,34.87
20140319,PREDNISONE,BF,263.25
20190908,PREDNISONE,MD,374.89
20180405,PREDNISONE,CG,899.26
20160826,PREDNISONE,VU,562.99
20140307,PREDNISONE,SY,977.64
20180512,PREDNISONE,VI,252.51
20130901,PREDNISONE,PR,391.99
20151115,PREDNISONE,ZA,485.74
20150427,PREDNISONE,PN,313.25
20170613,PREDNISONE,BF,395.94
20161013,PREDNISONE,BV,902.75
20140125,PREDNISONE,CR,626.23
20190228,PREDNISONE,TM,833.48
20130703,PREDNISONE,KH,775.01
20160201,PREDNISONE,MS,904.79
20170301,PREDNISONE,VI,747.85
20150627,PREDNISONE,TJ,767.8
20140131,PREDNISONE,BZ,281.21
20181027,PREDNISONE,ML,533.23
20150606,PREDNISONE,AM,138.57
20151017,PREDNISONE,CM,465.25
20150123,PREDNISONE,TZ,510.56
20190921,PREDNISONE,DK,406.22
20160811,PREDNISONE,KN,993.14
20160302,PREDNISONE,ML,772.71
20190924,PREDNISONE,BY,383.36
20190307,Mexiletine Hydrochloride,JP,743.74
20131027,Mexiletine Hydrochloride,TV,949.14
20140505,Mexiletine Hydrochloride,KM,789.46
20150317,Mexiletine Hydrochloride,FK,243.85
20180727,Mexiletine Hydrochloride,IQ,94.27
20161218,Mexiletine Hydrochloride,IE,997.1
20140515,Mexiletine Hydrochloride,GG,17.61
20171011,Mexiletine Hydrochloride,RU,868.31
20150227,Mexiletine Hydrochloride,BO,817.53
20170410,Mexiletine Hydrochloride,TN,825.56
20131118,Mexiletine Hydrochloride,CC,267.6
20160119,Mexiletine Hydrochloride,MG,644.24
20190717,Mexiletine Hydrochloride,CG,464.94
20150529,Mexiletine Hydrochloride,LA,580.28
20130223,Mexiletine Hydrochloride,DK,625.65
20160609,Mexiletine Hydrochloride,NF,840.63
20170321,Mexiletine Hydrochloride,NA,120.44
20190922,Mexiletine Hydrochloride,US,108.06
20190403,Mexiletine Hydrochloride,VN,748.44
20170916,Mexiletine Hydrochloride,GQ,900.14
20160103,Mexiletine Hydrochloride,PS,844.82
20140913,Mexiletine Hydrochloride,CL,803.0
20171031,Mexiletine Hydrochloride,DO,616.19
20190605,Mexiletine Hydrochloride,MS,293.6
20190829,Mexiletine Hydrochloride,GR,749.06
20170521,Mexiletine Hydrochloride,TF,670.44
20180906,Mexiletine Hydrochloride,TN,507.14
20150808,Mexiletine Hydrochloride,BF,644.85
20190507,Mexiletine Hydrochloride,IO,622.67
20191123,Mexiletine Hydrochloride,FR,295.45
20150228,Mexiletine Hydrochloride,WS,94.67
20160917,Mexiletine Hydrochloride,AM,95.11
20181010,Mexiletine Hydrochloride,SM,260.66
20191126,Mexiletine Hydrochloride,CN,361.07
20191209,Mexiletine Hydrochloride,AX,316.98
20150201,Mexiletine Hydrochloride,FI,5.72
20140704,Mexiletine Hydrochloride,MR,275.44
20160512,Mexiletine Hydrochloride,GL,562.94
20170824,Mexiletine Hydrochloride,UM,69.96
20150807,Mexiletine Hydrochloride,AL,522.03
20190427,Mexiletine Hydrochloride,RU,978.45
20150413,Mexiletine Hydrochloride,PE,456.04
20130211,Mexiletine Hydrochloride,ZM,766.59
20180809,Mexiletine Hydrochloride,KY,908.99
20191209,Mexiletine Hydrochloride,MX,491.25
20140210,Mexiletine Hydrochloride,CI,222.46
20150129,Mexiletine Hydrochloride,UG,577.95
20141223,Mexiletine Hydrochloride,VI,485.48
20130830,Mexiletine Hydrochloride,VA,607.28
20170221,Mexiletine Hydrochloride,TT,473.45
20150311,Mexiletine Hydrochloride,PE,189.28
20160310,Mexiletine Hydrochloride,IR,72.65
20160831,Mexiletine Hydrochloride,KG,576.8
20131221,Mexiletine Hydrochloride,GD,179.48
20180501,Mexiletine Hydrochloride,VA,49.56
20150813,Mexiletine Hydrochloride,VE,201.51
20140310,Mexiletine Hydrochloride,PR,595.59
20150402,Mexiletine Hydrochloride,TL,307.87
20141219,Mexiletine Hydrochloride,CL,324.61
20190912,Mexiletine Hydrochloride,MW,116.45
20190811,Mexiletine Hydrochloride,LK,538.92
20180314,Mexiletine Hydrochloride,GS,575.94
20170906,Mexiletine Hydrochloride,KR,846.44
20150508,Mexiletine Hydrochloride,FK,293.51
20170117,Mexiletine Hydrochloride,CZ,325.11
20160920,Mexiletine Hydrochloride,NL,481.27
20171017,Mexiletine Hydrochloride,AQ,189.65
20180125,Mexiletine Hydrochloride,AU,526.83
20190312,Mexiletine Hydrochloride,MY,949.13
20131101,Mexiletine Hydrochloride,TV,290.96
20140111,Mexiletine Hydrochloride,KN,288.37
20171221,Mexiletine Hydrochloride,MW,238.98
20170831,Mexiletine Hydrochloride,WS,541.65
20170823,Mexiletine Hydrochloride,BB,581.65
20130828,Mexiletine Hydrochloride,VN,267.83
20131201,Mexiletine Hydrochloride,YT,133.42
20130716,Mexiletine Hydrochloride,UM,839.02
20171108,Mexiletine Hydrochloride,TM,491.72
20180329,Mexiletine Hydrochloride,BY,170.44
20150207,Mexiletine Hydrochloride,AZ,573.02
20151102,Mexiletine Hydrochloride,RE,569.36
20140329,Mexiletine Hydrochloride,TZ,276.52
20150104,Mexiletine Hydrochloride,CF,292.4
20130714,Mexiletine Hydrochloride,SI,794.29
20180426,Mexiletine Hydrochloride,NP,137.02
20130517,Mexiletine Hydrochloride,AF,135.28
20161005,Mexiletine Hydrochloride,AR,239.15
20170722,Mexiletine Hydrochloride,GW,305.71
20130227,Mexiletine Hydrochloride,DK,946.06
20160912,Mexiletine Hydrochloride,MV,241.24
20170808,Mexiletine Hydrochloride,TW,299.06
20150201,Mexiletine Hydrochloride,NO,78.95
20140907,Mexiletine Hydrochloride,SI,6.76
20190517,Mexiletine Hydrochloride,GU,539.74
20150819,Mexiletine Hydrochloride,HT,139.98
20161028,Mexiletine Hydrochloride,CC,516.19
20130221,Mexiletine Hydrochloride,MH,999.01
20130308,Mexiletine Hydrochloride,MR,99.67
20131223,Mexiletine Hydrochloride,FI,349.06
20160613,Mexiletine Hydrochloride,LK,128.66
20141214,Mexiletine Hydrochloride,SI,249.59
20180324,Mexiletine Hydrochloride,BB,150.19
20190715,Clearasil,ES,660.0
20140629,Clearasil,TF,462.72
20171031,Clearasil,ZM,776.65
20180325,Clearasil,AG,364.02
20130503,Clearasil,CS,797.25
20140314,Clearasil,CV,692.62
20131015,Clearasil,DE,138.34
20161217,Clearasil,AQ,826.2
20170705,Clearasil,MK,600.61
20180919,Clearasil,ST,141.35
20140105,Clearasil,TT,709.17
20130529,Clearasil,HK,102.28
20140707,Clearasil,GU,747.37
20160219,Clearasil,TZ,396.07
20150813,Clearasil,GT,535.04
20150311,Clearasil,AR,276.15
20140704,Clearasil,TF,74.24
20180509,Clearasil,KH,356.27
20160726,Clearasil,BB,102.45
20181102,Clearasil,JM,48.18
20130104,Clearasil,TH,69.01
20130428,Clearasil,UZ,169.38
20130119,Clearasil,CX,41.32
20140717,Clearasil,IS,797.12
20160214,Clearasil,BV,975.27
20130808,Clearasil,ZM,179.47
20150807,Clearasil,PR,686.42
20140727,Clearasil,CG,915.98
20130527,Clearasil,CD,668.56
20190227,Clearasil,KE,393.88
20130520,Clearasil,PK,734.1
20140201,Clearasil,AR,495.15
20140309,Clearasil,UY,110.66
20140418,Clearasil,SL,102.87
20181117,Clearasil,BO,173.74
20170621,Clearasil,MH,165.37
20130407,Clearasil,PL,272.86
20150111,Clearasil,AW,530.54
20180527,Clearasil,MR,123.02
20160618,Clearasil,MK,172.26
20140917,Clearasil,FM,551.29
20140502,Clearasil,TC,346.7
20160515,Clearasil,KG,878.21
20140805,Clearasil,NC,69.72
20150610,Clearasil,SA,635.93
20130225,Clearasil,MH,353.12
20171216,Clearasil,AW,358.14
20170317,Clearasil,AE,143.51
20150710,Clearasil,NO,253.71
20130401,Clearasil,BD,580.32
20170804,Clearasil,CO,736.88
20190908,Clearasil,MP,665.51
20141127,Clearasil,LK,359.72
20190305,Clearasil,MT,941.43
20171128,Clearasil,TM,675.47
20181221,Clearasil,RU,419.76
20180325,Clearasil,CF,831.85
20171019,Clearasil,NP,928.26
20140312,Clearasil,IE,393.2
20151118,Clearasil,GB,218.43
20131218,Clearasil,CN,134.3
20190301,Clearasil,QA,724.59
20180329,Clearasil,MS,562.78
20151009,Clearasil,BI,608.46
20150403,Clearasil,EH,721.88
20160709,Clearasil,MX,409.76
20171110,Clearasil,BT,440.48
20180405,Clearasil,PH,94.49
20180618,Clearasil,GM,430.14
20190610,Clearasil,FI,953.63
20150303,Clearasil,RE,581.08
20160503,Clearasil,TW,842.83
20170501,Clearasil,TC,716.68
20150106,Clearasil,SI,40.24
20180615,Clearasil,LS,23.87
20190716,Clearasil,LY,314.19
20170308,Clearasil,DM,979.91
20190220,Clearasil,GE,689.23
20130817,Clearasil,TT,599.91
20170306,Clearasil,AZ,273.53
20161224,Clearasil,LC,621.14
20150204,Clearasil,KN,949.21
20191125,Clearasil,HN,924.97
20171214,Clearasil,MX,237.85
20130730,Clearasil,MA,411.73
20150218,Clearasil,LR,59.06
20140529,Clearasil,GP,396.17
20191010,Clearasil,TZ,304.45
20130317,Clearasil,RU,613.22
20140415,Clearasil,LA,393.71
20150308,Clearasil,BW,696.47
20191219,Clearasil,UA,110.51
20190131,Clearasil,NE,850.91
20140422,Clearasil,MK,53.4
20181124,Clearasil,GR,273.94
20190912,Clearasil,CO,189.8
20160530,Clearasil,MG,604.35
20190928,Clearasil,AM,103.14
20180404,Clearasil,SR,895.73
20161204,Clearasil,HK,798.86
20130518,Clearasil,AX,176.43
20171218,Clearasil,TK,759.74
20160508,Clearasil,FO,452.26
20130625,Clearasil,AX,139.27
20180110,Clearasil,NC,33.29
20130922,TRIAMINIC,BT,113.6
20171201,TRIAMINIC,MK,63.33
20160722,TRIAMINIC,GE,867.37
20181229,TRIAMINIC,NE,284.55
20191130,TRIAMINIC,IL,348.3
20130206,TRIAMINIC,FM,634.76
20140130,TRIAMINIC,BI,655.53
20180421,TRIAMINIC,TK,401.95
20161216,TRIAMINIC,BN,626.64
20150409,TRIAMINIC,MC,272.81
20160424,TRIAMINIC,BA,32.18
20181226,TRIAMINIC,PY,305.94
20180425,TRIAMINIC,BR,16.3
20140510,TRIAMINIC,AT,131.33
20190722,TRIAMINIC,AD,964.02
20160916,TRIAMINIC,TH,576.41
20190103,TRIAMINIC,AQ,821.93
20130929,TRIAMINIC,VC,148.12
20181213,TRIAMINIC,UM,736.09
20150205,TRIAMINIC,CK,757.44
20181208,TRIAMINIC,MG,260.75
20170512,TRIAMINIC,SR,611.58
20190828,TRIAMINIC,KM,163.37
20160706,TRIAMINIC,SN,200.68
20170913,TRIAMINIC,NF,538.16
20140205,TRIAMINIC,SN,782.34
20181011,TRIAMINIC,PM,584.05
20151116,TRIAMINIC,MX,788.68
20160630,TRIAMINIC,PN,418.83
20190601,TRIAMINIC,PY,723.46
20190603,TRIAMINIC,MQ,989.38
20181011,TRIAMINIC,IL,635.78
20130620,TRIAMINIC,AO,874.34
20180123,TRIAMINIC,PL,796.99
20160418,TRIAMINIC,RE,227.12
20130331,TRIAMINIC,PW,702.91
20140209,TRIAMINIC,SZ,160.71
20140313,TRIAMINIC,TJ,809.94
20150401,TRIAMINIC,CH,159.42
20191016,TRIAMINIC,WS,182.19
20161216,TRIAMINIC,GD,95.9
20151202,TRIAMINIC,PY,862.09
20130719,TRIAMINIC,TK,166.02
20150822,TRIAMINIC,GQ,669.36
20130520,TRIAMINIC,IT,328.09
20171003,TRIAMINIC,GR,679.82
20131228,TRIAMINIC,ER,332.37
20181020,TRIAMINIC,NF,529.54
20160301,TRIAMINIC,LY,649.66
20140102,TRIAMINIC,KW,53.55
20150208,TRIAMINIC,PE,299.17
20140704,TRIAMINIC,TH,587.79
20170308,TRIAMINIC,ES,202.71
20130705,TRIAMINIC,PR,170.32
20150901,TRIAMINIC,CF,717.5
20180131,TRIAMINIC,LR,695.08
20140206,TRIAMINIC,SE,365.93
20130613,TRIAMINIC,WS,633.09
20180405,TRIAMINIC,PS,818.21
20180621,TRIAMINIC,VA,257.53
20140403,TRIAMINIC,VN,395.94
20150925,TRIAMINIC,BW,741.31
20151215,TRIAMINIC,KY,394.21
20140513,TRIAMINIC,DM,623.12
20151230,TRIAMINIC,TW,222.31
20150913,TRIAMINIC,AF,459.46
20170312,TRIAMINIC,AQ,558.66
20190906,TRIAMINIC,MH,75.48
20150614,TRIAMINIC,CG,431.91
20160515,TRIAMINIC,TN,754.47
20161228,TRIAMINIC,SR,725.72
20180803,TRIAMINIC,FM,423.19
20180126,TRIAMINIC,MR,50.53
20191011,TRIAMINIC,QA,216.57
20131013,TRIAMINIC,PE,314.42
20140211,TRIAMINIC,HM,402.74
20161223,TRIAMINIC,CR,194.94
20151123,TRIAMINIC,NP,36.4
20140825,TRIAMINIC,UZ,112.6
20161012,TRIAMINIC,CC,530.14
20130221,TRIAMINIC,KE,504.65
20130412,TRIAMINIC,HM,340.17
20141124,TRIAMINIC,TJ,306.81
20150921,TRIAMINIC,CK,301.78
20140721,TRIAMINIC,LA,574.0
20141126,TRIAMINIC,ZM,23.66
20171209,TRIAMINIC,TL,109.98
20141216,TRIAMINIC,LU,877.37
20170304,TRIAMINIC,EH,459.55
20130910,TRIAMINIC,KR,151.59
20150902,TRIAMINIC,GB,53.23
20160902,TRIAMINIC,CF,959.48
20150711,TRIAMINIC,TC,599.45
20170216,Clindamycin Hydrochloride,WS,677.43
20180215,Clindamycin Hydrochloride,HN,944.98
20140321,Clindamycin Hydrochloride,MC,104.82
20170927,Clindamycin Hydrochloride,ZM,630.57
20140530,Clindamycin Hydrochloride,IQ,120.61
20150118,Clindamycin Hydrochloride,SJ,563.16
20190527,Clindamycin Hydrochloride,KI,824.3
20190513,Clindamycin Hydrochloride,CC,317.58
20180801,Clindamycin Hydrochloride,IO,897.87
20181024,Clindamycin Hydrochloride,PM,835.47
20130904,Clindamycin Hydrochloride,TN,520.21
20171128,Clindamycin Hydrochloride,AW,555.58
20161118,Clindamycin Hydrochloride,MQ,312.18
20130812,Clindamycin Hydrochloride,OM,816.35
20180803,Clindamycin Hydrochloride,BW,749.66
20150213,Clindamycin Hydrochloride,ST,580.31
20130422,Clindamycin Hydrochloride,SM,980.26
20140609,Clindamycin Hydrochloride,PM,539.87
20180824,Clindamycin Hydrochloride,SH,382.04
20180812,Clindamycin Hydrochloride,CA,41.0
20170712,Clindamycin Hydrochloride,CK,867.36
20171106,Clindamycin Hydrochloride,TN,599.92
20191024,Clindamycin Hydrochloride,SI,226.56
20190930,Clindamycin Hydrochloride,PL,355.88
20190424,Clindamycin Hydrochloride,WF,328.76
20180823,Clindamycin Hydrochloride,NF,982.34
20180827,Clindamycin Hydrochloride,KW,528.21
20161116,Clindamycin Hydrochloride,GL,824.28
20180207,Clindamycin Hydrochloride,CX,228.79
20130615,Clindamycin Hydrochloride,CV,453.24
20170521,Clindamycin Hydrochloride,PF,173.1
20150101,Clindamycin Hydrochloride,TN,285.64
20181224,Clindamycin Hydrochloride,IL,409.87
20171121,Clindamycin Hydrochloride,MR,547.96
20140613,Clindamycin Hydrochloride,SG,780.71
20150528,Clindamycin Hydrochloride,TF,659.26
20160730,Clindamycin Hydrochloride,LR,838.37
20170914,Clindamycin Hydrochloride,AR,672.56
20160627,Clindamycin Hydrochloride,NO,111.45
20140227,Clindamycin Hydrochloride,DE,307.89
20140424,Clindamycin Hydrochloride,AD,347.25
20171230,Clindamycin Hydrochloride,CY,238.26
20180506,Clindamycin Hydrochloride,PT,22.63
20130625,Clindamycin Hydrochloride,IS,478.17
20150520,Clindamycin Hydrochloride,GI,98.88
20190616,Clindamycin Hydrochloride,KY,308.45
20130611,Clindamycin Hydrochloride,IL,140.82
20180117,Clindamycin Hydrochloride,US,361.1
20170715,Clindamycin Hydrochloride,TV,84.07
20191015,Clindamycin Hydrochloride,KP,921.64
20190129,Clindamycin Hydrochloride,CU,358.39
20131027,Clindamycin Hydrochloride,IS,958.88
20181018,Clindamycin Hydrochloride,NA,492.49
20151019,Clindamycin Hydrochloride,NF,693.05
20131103,Clindamycin Hydrochloride,CL,47.73
20170628,Clindamycin Hydrochloride,IM,837.54
20130826,Clindamycin Hydrochloride,MS,936.17
20160826,Clindamycin Hydrochloride,CZ,369.89
20180220,Clindamycin Hydrochloride,SY,957.67
20190911,Clindamycin Hydrochloride,TR,939.59
20180806,Clindamycin Hydrochloride,KN,691.61
20190517,Clindamycin Hydrochloride,SJ,338.75
20140802,Clindamycin Hydrochloride,UY,842.01
20191014,Clindamycin Hydrochloride,BS,616.97
20191221,Clindamycin Hydrochloride,SK,408.74
20180205,Clindamycin Hydrochloride,BR,571.5
20140604,Clindamycin Hydrochloride,MQ,890.87
20170612,Clindamycin Hydrochloride,DE,62.64
20170717,Clindamycin Hydrochloride,LS,649.1
20140120,Clindamycin Hydrochloride,MC,377.83
20130130,Clindamycin Hydrochloride,PE,173.56
20190822,Clindamycin Hydrochloride,MP,310.8
20130903,Clindamycin Hydrochloride,NI,699.03
20180804,Clindamycin Hydrochloride,GU,950.03
20150509,Clindamycin Hydrochloride,GA,430.21
20160602,Clindamycin Hydrochloride,QA,546.18
20180719,Clindamycin Hydrochloride,AS,335.21
20180114,Clindamycin Hydrochloride,UZ,156.82
20140504,Clindamycin Hydrochloride,MX,481.0
20160729,Clindamycin Hydrochloride,SB,459.93
20180402,Clindamycin Hydrochloride,CD,367.47
20190924,Clindamycin Hydrochloride,TG,121.09
20160305,Clindamycin Hydrochloride,BS,9.93
20130111,Clindamycin Hydrochloride,JO,980.95
20150630,Clindamycin Hydrochloride,DE,944.96
20171012,Clindamycin Hydrochloride,FK,304.3
20170329,Clindamycin Hydrochloride,AG,530.85
20160225,Clindamycin Hydrochloride,ST,271.15
20131105,Clindamycin Hydrochloride,AI,105.58
20140926,Clindamycin Hydrochloride,TK,899.16
20140702,Clindamycin Hydrochloride,GH,992.05
20190429,Clindamycin Hydrochloride,KI,771.87
20180306,Clindamycin Hydrochloride,HN,892.94
20141002,Clindamycin Hydrochloride,IQ,103.5
20150729,Sinsin Mulpas,PA,727.47
20150722,Sinsin Mulpas,SG,363.55
20140514,Sinsin Mulpas,PT,321.6
20180215,Sinsin Mulpas,TR,533.18
20131012,Sinsin Mulpas,FK,418.59
20160413,Sinsin Mulpas,AR,153.35
20190725,Sinsin Mulpas,VN,127.93
20141009,Sinsin Mulpas,RU,93.19
20150504,Sinsin Mulpas,AL,564.04
20171210,Sinsin Mulpas,GG,819.21
20130926,Sinsin Mulpas,LS,304.34
20150709,Sinsin Mulpas,LR,765.35
20180927,Sinsin Mulpas,SL,740.81
20140723,Sinsin Mulpas,HM,618.85
20161211,Sinsin Mulpas,UM,147.54
20151017,Sinsin Mulpas,ET,901.46
20130127,Sinsin Mulpas,FI,51.69
20190507,Sinsin Mulpas,CO,221.04
20130729,Sinsin Mulpas,LI,242.07
20140815,Sinsin Mulpas,OM,164.4
20180807,Sinsin Mulpas,BA,292.9
20140320,Sinsin Mulpas,CM,721.99
20140512,Sinsin Mulpas,KP,55.83
20190120,Sinsin Mulpas,BB,387.05
20130920,Sinsin Mulpas,MO,658.72
20131024,Sinsin Mulpas,GD,777.98
20191227,Sinsin Mulpas,MU,994.58
20181224,Sinsin Mulpas,AG,657.79
20160511,Sinsin Mulpas,AX,969.24
20181225,Sinsin Mulpas,MD,442.58
20170823,Sinsin Mulpas,LS,692.82
20180123,Sinsin Mulpas,AS,757.52
20170504,Sinsin Mulpas,GG,543.3
20161123,Sinsin Mulpas,BI,53.75
20130321,Sinsin Mulpas,TN,58.88
20190622,Sinsin Mulpas,IS,939.53
20130131,Sinsin Mulpas,TJ,38.16
20141130,Sinsin Mulpas,AF,518.81
20170121,Sinsin Mulpas,PK,839.94
20130601,Sinsin Mulpas,FK,48.74
20140524,Sinsin Mulpas,SG,360.46
20140401,Sinsin Mulpas,CF,540.38
20150223,Sinsin Mulpas,UZ,323.99
20170503,Sinsin Mulpas,PA,691.19
20161018,Sinsin Mulpas,JE,689.59
20150625,Sinsin Mulpas,BR,980.63
20170103,Sinsin Mulpas,FO,839.52
20170305,Sinsin Mulpas,LR,324.92
20150713,Sinsin Mulpas,GE,754.84
20180517,Sinsin Mulpas,CK,958.65
20151107,Sinsin Mulpas,ML,834.39
20130702,Sinsin Mulpas,GS,582.16
20150930,Sinsin Mulpas,HT,45.84
20141212,Sinsin Mulpas,GE,966.09
20161010,Sinsin Mulpas,TG,207.28
20140107,Sinsin Mulpas,GE,904.29
20151101,Sinsin Mulpas,SD,19.47
20160604,Sinsin Mulpas,BO,841.86
20191120,Sinsin Mulpas,PN,324.34
20130814,Sinsin Mulpas,CX,68.6
20130112,Sinsin Mulpas,JP,395.01
20160908,Sinsin Mulpas,EC,705.99
20160205,Sinsin Mulpas,CA,874.75
20170627,Sinsin Mulpas,MR,592.85
20161204,Sinsin Mulpas,MT,988.94
20150916,Sinsin Mulpas,MR,125.22
20190126,Sinsin Mulpas,AG,75.74
20150504,Sinsin Mulpas,SR,47.3
20140809,Sinsin Mulpas,RE,36.59
20181015,Sinsin Mulpas,PL,310.45
20151210,Sinsin Mulpas,PM,626.27
20131013,Sinsin Mulpas,MQ,687.11
20190313,Sinsin Mulpas,CN,952.76
20160630,Sinsin Mulpas,CR,360.47
20191226,Sinsin Mulpas,TH,346.17
20180902,Sinsin Mulpas,CS,851.99
20140914,Sinsin Mulpas,PF,968.16
20190916,Sinsin Mulpas,AU,19.91
20170114,Sinsin Mulpas,PK,964.27
20180904,Sinsin Mulpas,FO,411.67
20190703,Sinsin Mulpas,MP,112.39
